resource_id,fte_assigned,billable_hours,bench_time,overallocated
91,99.13,33,484.08,1
92,396.28,52,421.2,1
93,440.77,15,386.3,1
94,308.22,52,496.9,1
95,132.12,31,310.13,0
96,336.45,17,50.17,0
97,31.5,22,437.2,0
98,80.36,15,227.2,0
99,34.97,46,349.15,0
100,111.11,12,262.26,0
101,40.0,17,362.46,0
102,241.12,3,93.58,0
103,122.63,30,126.79,0
104,189.47,8,423.95,1
105,49.47,37,193.81,0
106,395.4,58,390.59,1
107,168.49,44,24.21,0
108,377.7,2,168.19,0
109,145.46,34,465.8,1
110,77.68,27,485.87,1
111,212.03,8,380.38,1
112,340.0,5,235.01,1
113,399.0,49,117.83,1
114,28.9,28,261.82,0
115,230.36,6,150.9,0
116,268.55,7,410.97,1
117,496.96,32,103.48,1
118,167.94,46,360.24,1
119,68.84,37,251.2,0
120,110.85,46,227.33,0
121,219.55,11,333.93,1
122,400.04,52,225.58,1
123,251.22,42,397.0,1
124,492.91,44,25.54,1
125,161.78,23,136.49,0
126,301.75,38,65.68,0
127,495.22,32,414.08,1
128,41.39,8,222.75,0
129,450.9,51,50.48,0
130,121.32,28,289.78,0
131,24.38,52,366.4,0
132,363.86,39,447.11,1
133,117.49,45,228.67,0
134,350.28,47,373.46,1
135,449.56,23,335.23,1
136,41.78,44,477.55,1
137,460.06,16,64.64,0
138,204.96,18,160.45,0
139,360.29,17,345.1,1
140,393.35,55,131.68,1
141,55.76,43,46.96,0
142,210.86,20,387.55,1
143,201.17,20,431.26,1
144,449.19,23,139.13,1
145,156.55,47,165.24,0
146,359.89,34,165.68,0
147,413.6,19,237.48,1
148,171.74,32,415.66,1
149,35.13,12,402.17,0
150,64.98,23,212.84,0
151,365.85,50,77.22,0
152,78.95,16,356.66,0
153,80.19,1,246.53,0
154,181.77,59,297.02,0
155,190.88,50,408.47,1
156,18.33,42,280.33,0
157,116.51,8,323.88,0
158,263.94,57,435.58,1
159,148.92,52,308.33,0
160,440.01,28,348.08,1
161,449.07,59,86.44,1
162,377.66,14,142.28,0
163,450.33,24,403.75,1
164,449.76,38,467.94,1
165,437.11,28,202.68,1
166,205.62,37,14.43,0
167,409.55,30,116.75,0
168,91.64,42,385.73,0
169,96.34,49,80.12,0
170,472.73,31,496.04,1
171,167.26,8,359.0,0
172,54.22,8,338.52,0
173,480.57,58,179.06,1
174,396.64,36,139.86,1
175,108.5,14,119.18,0
176,30.44,38,100.76,0
177,165.11,20,375.5,0
178,179.45,33,486.87,1
179,292.39,55,264.84,1
180,228.22,57,484.67,1
181,164.71,57,461.12,1
182,341.14,10,110.68,0
183,332.82,1,127.04,0
184,98.61,48,492.11,1
185,166.77,39,388.45,1
186,474.31,47,410.57,1
187,224.42,50,216.16,0
188,212.97,59,349.33,1
189,481.8,52,498.95,1
190,92.4,10,84.97,0
191,452.95,59,387.42,1
192,456.05,12,212.0,1
193,125.43,9,367.57,0
194,400.01,38,315.41,1
195,148.61,49,27.31,0
196,191.18,17,347.25,0
197,461.39,54,38.14,0
198,137.04,34,304.54,0
199,264.87,58,204.14,0
200,17.37,9,19.45,0
201,106.42,54,139.78,0
202,409.72,4,477.45,1
203,39.83,54,37.2,0
204,314.72,14,302.2,1
205,188.96,13,251.24,0
206,267.37,32,29.59,0
207,354.95,27,286.21,1
208,346.84,29,471.66,1
209,172.89,57,127.99,0
210,235.43,15,329.07,1
211,407.37,40,455.47,1
212,50.29,20,334.64,0
213,445.04,39,227.81,1
214,85.28,20,291.58,0
215,370.22,38,390.39,1
216,236.64,2,62.62,0
217,19.6,6,299.05,0
218,226.43,21,242.7,0
219,476.97,5,10.22,0
220,393.74,17,208.8,1
221,126.09,13,459.89,1
222,145.57,36,73.32,0
223,143.43,9,136.71,0
224,472.57,2,80.19,0
225,360.05,24,221.22,1
226,110.38,30,269.99,0
227,75.09,3,238.63,0
228,414.33,17,331.8,1
229,28.45,44,246.62,0
230,55.37,12,484.71,0
231,179.96,6,211.29,0
232,219.88,58,50.27,0
233,179.93,39,259.71,0
234,275.74,39,70.62,0
235,354.49,51,278.45,1
236,429.76,34,439.86,1
237,454.51,2,214.14,1
238,299.57,12,398.94,1
239,211.87,54,52.62,0
240,276.92,59,472.34,1
241,56.36,56,47.16,0
242,137.34,53,240.22,0
243,94.25,53,86.41,0
244,102.97,19,234.29,0
245,416.7,4,391.83,1
246,93.84,13,372.23,0
247,355.84,25,294.58,1
248,363.42,9,419.97,1
249,338.68,43,330.64,1
250,290.68,14,48.18,0
251,31.52,12,295.78,0
252,173.56,42,15.08,0
253,57.59,10,347.97,0
254,438.45,26,85.32,0
255,298.26,24,193.53,0
256,349.61,4,484.11,1
257,227.44,42,286.91,0
258,364.9,56,280.88,1
259,220.6,45,312.51,1
260,184.91,25,263.77,0
261,337.59,51,146.66,0
262,305.09,48,31.82,0
263,174.1,20,368.93,1
264,225.99,2,362.55,1
265,468.73,52,392.4,1
266,278.58,54,417.76,1
267,400.04,37,428.6,1
268,196.78,42,291.6,0
269,471.09,59,21.79,0
270,469.86,48,29.24,0
271,311.56,23,453.34,1
272,461.19,58,150.69,1
273,219.68,26,138.72,0
274,417.88,21,307.08,1
275,301.61,51,419.16,1
276,142.8,33,370.23,0
277,414.09,21,406.04,1
278,385.35,39,282.64,1
279,128.38,20,227.41,0
280,70.47,24,361.2,0
281,149.25,26,386.53,0
282,145.43,25,21.02,0
283,385.1,32,213.48,1
284,22.55,42,231.53,0
285,391.8,11,298.41,1
286,310.21,22,448.56,1
287,479.58,59,329.81,1
288,86.39,56,73.05,0
289,233.64,29,390.56,1
290,44.08,47,97.68,0
291,298.64,20,169.27,0
292,437.27,26,184.42,1
293,213.59,38,314.13,1
294,487.36,25,444.37,1
295,465.56,35,122.08,1
296,451.4,9,129.55,1
297,87.88,15,496.61,1
298,434.42,38,89.38,0
299,127.98,41,374.05,0
300,185.79,56,149.74,0
301,248.27,6,344.52,1
302,378.16,48,189.86,1
303,413.52,31,204.88,1
304,160.79,29,136.91,0
305,423.7,52,231.94,1
306,116.37,26,471.6,1
307,231.77,32,372.56,1
308,35.85,14,279.95,0
309,401.38,28,76.21,0
310,240.13,16,462.27,1
311,90.24,31,176.0,0
312,264.41,36,327.85,1
313,425.3,52,391.04,1
314,206.21,26,124.16,0
315,199.78,52,172.11,0
316,407.5,5,25.36,0
317,122.68,30,345.8,0
318,462.78,33,492.16,1
319,421.83,15,29.31,0
320,40.57,34,386.93,0
321,446.38,16,143.25,1
322,80.86,26,117.33,0
323,430.32,47,321.24,1
324,38.56,23,94.11,0
325,71.76,32,457.89,0
326,72.3,27,123.79,0
327,345.18,20,88.48,0
328,342.45,5,204.78,0
329,138.2,49,209.02,0
330,247.78,25,285.28,0
331,198.26,38,478.49,1
332,283.18,30,331.3,1
333,197.6,56,371.88,1
334,234.47,37,415.91,1
335,316.2,46,422.56,1
336,230.8,36,306.35,1
337,252.51,30,75.75,0
338,487.59,13,140.47,1
339,27.3,5,147.77,0
340,203.65,53,319.95,1
341,263.85,44,352.33,1
342,355.55,8,29.69,0
343,174.49,14,495.11,1
344,486.24,37,325.74,1
345,22.93,40,319.38,0
346,137.14,12,76.57,0
347,459.47,49,341.98,1
348,384.37,52,401.79,1
349,39.79,9,200.63,0
350,95.13,10,379.05,0
351,310.79,15,220.46,0
352,237.03,14,329.46,1
353,383.3,38,282.31,1
354,287.67,18,169.61,0
355,258.32,30,383.25,1
356,398.43,36,165.69,1
357,206.76,2,188.5,0
358,314.85,12,41.67,0
359,132.74,56,172.97,0
360,131.67,57,438.13,1
361,61.82,9,456.04,0
362,418.74,58,408.42,1
363,372.26,45,118.87,0
364,272.11,32,471.14,1
365,16.98,36,249.56,0
366,408.24,22,80.45,0
367,324.29,50,385.15,1
368,286.91,13,276.71,1
369,358.25,55,113.02,0
370,410.81,8,429.36,1
371,373.99,22,40.12,0
372,413.24,22,360.32,1
373,304.7,22,371.79,1
374,411.24,2,170.9,1
375,30.23,43,96.26,0
376,43.85,52,146.7,0
377,445.41,13,381.77,1
378,134.08,3,11.33,0
379,70.0,36,246.45,0
380,197.89,44,265.09,0
381,437.56,44,335.6,1
382,138.87,39,26.08,0
383,184.49,38,354.41,1
384,340.05,7,435.67,1
385,458.62,56,391.65,1
386,211.74,51,303.12,1
387,344.93,43,202.69,1
388,392.48,15,17.38,0
389,390.57,23,367.85,1
390,376.46,10,87.11,0
391,465.42,33,347.76,1
392,496.96,16,289.66,1
393,452.32,24,328.45,1
394,389.02,24,482.01,1
395,287.78,56,224.82,1
396,217.15,12,357.13,1
397,322.28,35,71.76,0
398,475.52,8,67.69,0
399,457.66,18,141.12,1
400,172.71,54,159.35,0
401,477.61,36,405.57,1
402,484.22,50,84.66,1
403,462.72,30,36.17,0
404,369.3,23,323.4,1
405,391.77,15,125.63,0
406,379.77,11,223.4,1
407,171.81,59,77.32,0
408,391.96,9,477.76,1
409,297.12,56,412.71,1
410,348.42,27,427.1,1
411,188.62,4,300.08,0
412,36.44,52,141.01,0
413,125.35,45,455.84,1
414,268.76,28,36.4,0
415,444.66,11,409.08,1
416,198.83,39,121.18,0
417,281.15,3,99.24,0
418,221.87,7,65.75,0
419,109.89,20,333.32,0
420,475.44,18,214.6,1
421,202.36,12,496.6,1
422,469.28,35,454.23,1
423,219.35,8,217.47,0
424,417.66,43,122.5,1
425,220.36,39,216.34,0
426,165.85,11,72.54,0
427,329.82,40,445.07,1
428,128.86,7,244.81,0
429,211.42,55,338.4,1
430,400.14,22,252.68,1
431,424.7,5,462.64,1
432,143.44,58,335.73,0
433,337.35,55,42.66,0
434,413.58,1,278.13,1
435,259.32,39,293.85,1
436,246.24,59,110.79,0
437,104.21,54,171.48,0
438,487.02,49,145.35,1
439,315.34,55,211.21,1
440,407.32,7,149.46,1
441,354.59,16,430.65,1
442,433.89,9,334.54,1
443,47.99,47,59.52,0
444,71.75,46,284.42,0
445,248.78,31,475.48,1
446,210.36,11,51.08,0
447,15.15,11,257.92,0
448,70.73,44,199.07,0
449,215.85,2,420.38,1
450,304.62,5,294.96,1
451,207.11,36,41.6,0
452,387.59,36,132.09,0
453,74.36,19,145.73,0
454,162.34,26,172.71,0
455,430.85,40,64.98,0
456,25.85,43,355.12,0
457,18.18,31,482.79,0
458,470.47,3,48.99,0
459,267.08,36,232.26,0
460,201.43,48,41.55,0
461,11.51,58,78.96,0
462,152.44,44,228.28,0
463,240.64,29,241.5,0
464,360.16,45,202.87,1
465,238.89,22,420.58,1
466,270.4,34,270.98,1
467,432.15,57,494.74,1
468,38.28,21,92.3,0
469,143.41,20,275.76,0
470,110.16,14,384.12,0
471,226.3,23,344.91,1
472,397.72,51,114.7,1
473,148.37,31,401.91,1
474,479.56,9,282.51,1
475,72.04,33,413.34,0
476,188.91,48,322.31,0
477,186.01,9,107.0,0
478,162.17,23,340.9,0
479,288.66,3,467.56,1
480,136.82,58,293.97,0
481,306.73,42,291.73,1
482,95.21,37,283.95,0
483,350.81,34,471.67,1
484,148.37,16,397.36,0
485,341.42,45,159.82,0
486,192.24,13,341.33,0
487,399.98,19,314.93,1
488,10.03,55,280.87,0
489,466.99,10,452.3,1
490,206.24,30,102.27,0
491,67.56,21,191.25,0
492,115.4,44,353.83,0
493,76.85,23,497.68,1
494,163.8,3,393.54,0
495,219.81,30,235.65,0
496,261.37,54,41.04,0
497,197.55,8,92.28,0
498,317.56,4,53.41,0
499,406.1,15,361.56,1
500,334.12,46,211.63,1
501,99.69,3,364.68,0
502,53.39,21,281.75,0
503,106.25,16,121.6,0
504,472.63,53,159.38,1
505,404.37,36,498.01,1
506,31.23,54,371.91,0
507,177.77,20,429.08,1
508,321.56,32,105.83,0
509,330.66,36,336.43,1
510,30.98,23,244.69,0
511,27.0,54,344.15,0
512,286.25,2,439.8,1
513,275.3,33,88.24,0
514,95.59,1,434.5,0
515,470.64,24,16.36,0
516,460.44,58,110.75,1
517,477.65,59,40.7,1
518,108.55,35,302.6,0
519,110.35,24,89.44,0
520,216.78,16,342.62,1
521,374.2,50,21.4,0
522,381.93,21,93.06,0
523,56.66,21,404.52,0
524,62.36,44,255.15,0
525,372.88,27,210.69,1
526,168.56,19,278.1,0
527,246.38,36,73.98,0
528,392.48,8,251.36,1
529,329.83,12,469.48,1
530,77.48,37,228.21,0
531,481.03,41,443.58,1
532,382.15,55,491.84,1
533,354.76,39,393.32,1
534,389.45,22,165.54,1
535,134.93,12,310.91,0
536,469.85,11,341.16,1
537,80.96,13,103.83,0
538,57.74,45,242.54,0
539,185.26,53,258.95,0
540,99.28,27,314.97,0
541,18.88,44,255.92,0
542,172.15,54,68.85,0
543,498.94,46,314.55,1
544,112.11,12,348.65,0
545,166.61,37,237.22,0
546,69.21,14,168.44,0
547,153.68,26,434.07,1
548,145.27,18,129.06,0
549,327.66,44,378.02,1
550,486.17,6,93.47,1
551,144.84,38,311.94,0
552,133.87,51,398.75,1
553,134.49,12,120.13,0
554,305.17,47,147.78,0
555,123.99,29,20.24,0
556,276.78,38,393.94,1
557,138.9,41,223.2,0
558,79.46,47,50.61,0
559,315.68,41,257.62,1
560,263.4,48,370.1,1
561,61.71,58,442.8,1
562,334.29,15,247.17,1
563,357.21,13,51.5,0
564,353.34,28,63.46,0
565,208.22,54,321.59,1
566,21.7,56,302.45,0
567,229.42,55,162.67,0
568,472.22,54,224.64,1
569,388.73,26,183.94,1
570,216.3,53,129.92,0
571,289.38,36,332.24,1
572,427.11,42,247.19,1
573,474.5,8,168.29,1
574,179.88,34,91.24,0
575,254.73,22,102.98,0
576,442.6,14,242.44,1
577,236.38,11,19.71,0
578,216.49,38,491.28,1
579,13.18,9,447.42,0
580,142.48,57,48.43,0
581,156.69,53,43.1,0
582,105.26,58,209.34,0
583,353.05,6,348.06,1
584,306.58,8,260.77,1
585,488.05,37,265.23,1
586,337.5,34,124.39,0
587,233.25,45,323.06,1
588,203.51,4,103.85,0
589,262.87,34,376.81,1
590,493.15,57,378.3,1
591,201.4,48,491.64,1
592,22.61,45,236.18,0
593,169.6,21,293.75,0
594,63.88,5,420.44,0
595,205.59,8,154.48,0
596,443.08,9,272.76,1
597,123.07,48,85.97,0
598,213.04,44,402.93,1
599,285.02,54,408.6,1
600,482.26,32,322.71,1
601,320.58,58,248.94,1
602,31.0,33,457.22,0
603,173.29,30,22.07,0
604,494.27,7,363.66,1
605,216.66,47,166.19,0
606,161.32,37,155.08,0
607,313.73,36,472.21,1
608,46.9,7,21.26,0
609,292.8,46,372.04,1
610,110.08,23,180.63,0
611,345.16,11,481.55,1
612,278.02,33,301.86,1
613,178.46,44,15.39,0
614,439.48,58,150.49,1
615,400.97,25,269.02,1
616,489.26,3,160.55,1
617,255.94,48,344.36,1
618,325.41,34,249.33,1
619,360.82,22,379.41,1
620,106.7,11,407.44,0
621,433.92,44,469.81,1
622,333.7,44,151.06,0
623,462.22,52,160.15,1
624,351.01,47,486.08,1
625,275.66,27,26.54,0
626,207.54,21,124.24,0
627,37.68,40,269.34,0
628,381.09,44,394.34,1
629,202.97,35,210.76,0
630,362.84,36,395.12,1
631,150.45,58,276.81,0
632,393.47,11,409.46,1
633,203.0,54,372.59,1
634,103.36,43,58.31,0
635,400.62,42,68.32,0
636,137.37,45,85.92,0
637,207.61,12,491.15,1
638,476.33,28,327.21,1
639,422.36,56,35.62,0
640,51.53,10,350.28,0
641,195.41,30,199.21,0
642,233.66,51,270.1,0
643,397.75,33,175.28,1
644,385.85,5,311.74,1
645,65.82,40,312.53,0
646,176.8,20,418.57,1
647,304.66,7,310.21,1
648,331.4,39,110.71,0
649,353.4,48,296.04,1
650,110.01,4,88.48,0
651,324.73,35,298.81,1
652,497.96,13,136.18,1
653,376.32,53,429.4,1
654,313.67,53,137.77,0
655,389.01,27,266.25,1
656,387.17,40,190.13,1
657,467.24,25,242.82,1
658,410.19,11,239.27,1
659,469.21,27,182.04,1
660,332.93,18,264.69,1
661,271.7,48,65.39,0
662,170.06,41,294.24,0
663,498.72,20,475.39,1
664,320.85,50,289.63,1
665,310.91,26,423.13,1
666,157.16,28,266.66,0
667,461.42,48,493.32,1
668,467.52,5,270.71,1
669,475.56,17,489.5,1
670,173.08,4,463.74,1
671,436.96,51,181.94,1
672,278.97,27,239.09,0
673,482.66,56,208.57,1
674,351.26,29,17.48,0
675,196.31,22,177.74,0
676,493.42,44,161.31,1
677,333.42,6,325.98,1
678,467.76,4,53.57,0
679,174.15,51,442.34,1
680,226.21,12,292.79,0
681,225.87,57,314.1,1
682,377.95,39,308.56,1
683,349.82,59,465.5,1
684,73.7,1,35.66,0
685,107.79,54,341.14,0
686,290.61,42,264.31,1
687,151.35,1,235.95,0
688,283.72,24,319.14,1
689,290.69,39,207.25,0
690,176.31,49,259.05,0
691,52.29,40,269.61,0
692,186.28,41,311.05,0
693,239.32,32,206.51,0
694,204.77,10,340.09,0
695,175.24,42,285.07,0
696,416.3,59,414.77,1
697,227.22,9,484.03,1
698,65.97,35,244.31,0
699,38.21,1,104.36,0
700,112.21,21,305.8,0
701,68.38,31,92.16,0
702,270.82,53,173.52,0
703,373.78,21,137.43,0
704,134.33,52,457.27,1
705,188.47,51,409.92,1
706,399.01,15,229.72,1
707,439.01,49,455.37,1
708,201.28,50,399.93,1
709,362.48,27,416.42,1
710,231.69,48,214.81,0
711,425.05,10,17.21,0
712,447.71,19,193.86,1
713,352.06,21,45.67,0
714,134.54,53,53.64,0
715,418.46,51,281.79,1
716,479.36,26,377.6,1
717,434.78,6,482.62,1
718,232.45,30,227.8,0
719,263.95,42,307.32,1
720,210.73,52,239.7,0
721,454.3,20,70.27,0
722,344.83,28,92.4,0
723,55.75,9,95.39,0
724,51.58,52,156.72,0
725,445.03,58,386.01,1
726,104.04,41,341.0,0
727,467.91,12,291.37,1
728,276.01,29,315.05,1
729,299.77,51,287.2,1
730,112.38,17,477.52,1
731,448.13,50,420.66,1
732,295.94,47,115.54,0
733,69.01,5,112.65,0
734,63.35,9,420.36,0
735,210.73,19,51.27,0
736,44.53,32,364.64,0
737,144.16,5,67.95,0
738,439.66,48,310.71,1
739,318.9,31,335.96,1
740,333.93,31,490.33,1
741,155.93,48,242.11,0
742,319.19,19,95.44,0
743,390.84,22,269.8,1
744,222.75,55,479.66,1
745,358.74,55,307.4,1
746,59.31,38,225.32,0
747,465.88,38,409.28,1
748,23.28,15,382.47,0
749,182.13,33,366.97,1
750,328.69,18,283.61,1
751,493.77,33,98.31,1
752,63.89,49,449.81,1
753,409.52,14,196.89,1
754,466.64,37,245.07,1
755,106.76,38,265.52,0
756,273.12,23,459.97,1
757,221.19,57,172.53,0
758,130.33,13,442.35,1
759,237.78,15,103.07,0
760,350.89,5,75.24,0
761,35.93,3,94.32,0
762,181.19,48,261.93,0
763,408.98,57,151.95,1
764,43.65,42,31.82,0
765,253.83,42,190.32,0
766,272.5,46,264.39,1
767,465.83,7,415.7,1
768,91.31,49,194.47,0
769,95.85,31,346.22,0
770,237.84,38,352.4,1
771,329.83,5,242.97,1
772,484.9,5,270.47,1
773,423.13,25,114.6,1
774,311.25,33,497.28,1
775,458.13,26,110.64,1
776,64.75,11,48.31,0
777,152.66,57,475.41,1
778,296.05,48,61.85,0
779,137.69,15,289.9,0
780,453.95,28,116.1,1
781,474.56,2,221.71,1
782,385.45,21,239.17,1
783,377.4,45,48.32,0
784,361.92,15,114.17,0
785,374.84,58,58.49,0
786,162.88,50,365.69,1
787,90.22,11,264.97,0
788,125.47,14,461.1,1
789,178.37,10,217.33,0
790,131.11,46,78.9,0
791,182.84,17,310.3,0
792,425.83,51,166.35,1
793,397.48,2,315.16,1
794,167.66,6,234.9,0
795,67.71,21,185.58,0
796,130.19,47,471.53,1
797,208.7,7,347.66,1
798,249.81,29,310.33,1
799,305.23,53,335.41,1
800,494.43,50,439.03,1
801,245.92,21,419.31,1
802,61.88,8,421.97,0
803,349.95,3,407.38,1
804,326.57,40,498.07,1
805,144.22,2,89.49,0
806,440.53,25,371.72,1
807,177.37,34,89.95,0
808,277.28,53,366.82,1
809,499.8,53,419.83,1
810,26.84,14,407.38,0
811,47.18,38,317.17,0
812,270.54,25,386.15,1
813,478.08,3,485.27,1
814,482.77,47,363.63,1
815,418.24,2,272.31,1
816,124.69,33,329.89,0
817,86.23,6,355.26,0
818,101.53,18,470.55,1
819,136.47,42,223.4,0
820,114.18,18,97.31,0
821,382.79,43,102.21,0
822,333.36,49,456.83,1
823,243.49,49,180.89,0
824,150.38,26,133.05,0
825,296.92,23,11.25,0
826,300.73,36,151.69,0
827,185.59,20,225.16,0
828,161.74,17,98.57,0
829,334.26,16,133.84,0
830,138.25,20,315.86,0
831,306.31,49,82.74,0
832,225.52,44,151.62,0
833,215.71,9,72.26,0
834,358.55,26,439.58,1
835,436.52,55,18.27,0
836,273.5,8,425.52,1
837,418.7,15,16.64,0
838,196.71,5,136.4,0
839,486.81,13,412.8,1
840,71.51,47,418.98,0
841,374.53,11,87.13,0
842,212.54,46,278.9,0
843,366.63,25,103.88,0
844,258.2,18,192.92,0
845,330.15,4,91.26,0
846,435.3,19,36.54,0
847,447.92,54,377.44,1
848,48.65,39,323.43,0
849,483.24,27,291.92,1
850,174.78,44,290.27,0
851,496.44,58,258.67,1
852,17.78,57,340.21,0
853,143.8,28,330.68,0
854,93.18,46,397.56,0
855,67.15,18,114.3,0
856,328.73,7,103.94,0
857,29.38,38,188.01,0
858,153.98,59,309.38,0
859,341.01,29,52.9,0
860,112.81,51,203.56,0
861,82.87,9,443.64,0
862,134.59,47,240.9,0
863,270.32,4,133.49,0
864,481.81,15,27.45,0
865,492.1,42,386.08,1
866,180.99,7,314.56,0
867,453.23,44,441.06,1
868,26.13,31,434.55,0
869,250.14,46,35.05,0
870,395.51,18,217.08,1
871,151.93,46,76.29,0
872,314.93,9,393.16,1
873,373.49,59,246.16,1
874,57.41,15,106.24,0
875,83.24,25,89.95,0
876,210.57,54,222.42,0
877,382.52,53,279.65,1
878,224.64,40,123.98,0
879,10.2,17,494.78,0
880,168.74,5,220.87,0
881,184.43,1,431.4,1
882,134.79,18,135.92,0
883,245.87,7,461.04,1
884,220.59,16,61.73,0
885,340.47,31,395.32,1
886,371.71,10,315.28,1
887,376.03,52,458.69,1
888,134.66,23,16.42,0
889,454.1,55,280.47,1
890,348.18,8,199.02,0
891,96.37,30,325.05,0
892,459.53,37,493.24,1
893,323.56,3,211.3,0
894,126.51,53,320.56,0
895,279.75,18,243.73,0
896,387.08,35,315.29,1
897,412.18,52,132.52,1
898,237.78,9,61.3,0
899,152.38,34,236.36,0
900,334.61,55,72.86,0
901,493.88,48,470.93,1
902,241.16,3,186.02,0
903,494.29,43,476.15,1
904,495.81,2,11.06,0
905,407.0,18,418.13,1
906,226.33,32,148.04,0
907,77.29,40,247.17,0
908,385.29,40,120.0,0
909,397.65,49,41.8,0
910,242.87,57,395.38,1
911,226.57,8,257.39,0
912,51.41,42,64.1,0
913,13.15,39,477.84,0
914,218.94,56,39.16,0
915,316.06,39,355.34,1
916,436.3,40,424.46,1
917,176.39,18,384.64,1
918,155.18,4,241.52,0
919,146.92,31,164.51,0
920,81.34,20,441.26,0
921,405.18,27,469.36,1
922,56.4,25,375.3,0
923,14.95,28,314.86,0
924,168.15,30,42.57,0
925,407.96,23,367.07,1
926,10.16,53,337.34,0
927,217.13,53,123.6,0
928,357.96,47,232.79,1
929,170.61,47,441.3,1
930,302.58,57,23.91,0
931,428.26,2,379.55,1
932,440.14,28,157.09,1
933,248.84,12,246.11,0
934,18.93,6,462.9,0
935,131.73,13,304.54,0
936,130.14,23,417.04,1
937,224.25,8,128.44,0
938,277.22,8,232.69,0
939,338.93,45,459.94,1
940,496.72,47,390.23,1
941,45.62,49,478.6,1
942,334.99,57,311.18,1
943,298.05,41,350.09,1
944,461.35,54,55.52,1
945,115.37,38,160.06,0
946,92.63,58,468.31,1
947,21.78,51,37.06,0
948,385.62,49,291.06,1
949,308.28,25,307.63,1
950,131.53,48,419.97,1
951,118.95,41,265.85,0
952,473.89,20,333.56,1
953,485.53,29,17.31,0
954,351.22,7,212.01,1
955,56.86,16,396.37,0
956,493.67,29,305.96,1
957,166.68,18,374.96,0
958,22.05,48,208.26,0
959,271.82,23,207.82,0
960,295.58,57,278.83,1
961,176.02,19,313.25,0
962,337.65,51,240.88,1
963,447.12,15,316.84,1
964,430.02,49,238.13,1
965,129.0,26,430.11,1
966,224.4,26,96.4,0
967,429.71,25,264.3,1
968,448.83,23,435.89,1
969,319.07,51,279.91,1
970,382.06,54,111.93,0
971,291.18,19,207.49,0
972,268.86,16,473.19,1
973,405.71,10,315.43,1
974,347.65,39,68.54,0
975,221.99,5,30.24,0
976,315.19,9,260.26,1
977,234.61,20,445.54,1
978,207.36,58,385.0,1
979,86.49,4,114.7,0
980,88.13,40,60.47,0
981,457.47,4,449.13,1
982,138.33,26,464.32,1
983,371.05,10,60.45,0
984,442.65,5,81.14,0
985,225.73,37,107.11,0
986,333.78,7,350.57,1
987,299.36,32,400.91,1
988,471.38,38,201.19,1
989,104.19,20,181.36,0
990,23.82,56,490.58,1
991,342.62,42,84.8,0
992,279.09,42,255.98,1
993,342.4,59,264.58,1
994,398.82,10,264.57,1
995,387.76,19,240.07,1
996,460.68,55,339.74,1
